epoch,acc,loss,val_acc,val_loss
174,0.0,0.287219905294,0.0,0.285977056716
175,0.0,0.288104199804,0.0,0.284863149747
176,0.0,0.285515858792,0.0,0.284106789622
177,0.0,0.285970842466,0.0,0.292729452718
178,0.0,0.291392458603,0.0,0.319103559246
179,0.0,0.316864007618,0.0,0.28796083061
180,0.0,0.287314193323,0.0,0.301592607517
181,0.0,0.303258100525,0.0,0.28826752957
182,0.0,0.281777548604,0.0,0.316656930605
183,0.0,0.316292025149,0.0,0.335224192124
184,0.0,0.326584169641,0.0,0.28749710042
185,0.0,0.308883219026,0.0,0.331394995563
186,0.0,0.327849167399,0.0,0.285522129387
187,0.0,0.286838809028,0.0,0.308368761791
188,0.0,0.309929914773,0.0,0.289994980674
189,0.0,0.287541612051,0.0,0.285962420516
190,0.0,0.288167657331,0.0,0.294042358641
191,0.0,0.29186587967,0.0,0.283727475442
192,0.0,0.284722166602,0.0,0.293529388029
193,0.0,0.296576674096,0.0,0.286071953829
194,0.0,0.286512725521,0.0,0.283872775268
195,0.0,0.283600783907,0.0,0.282418852206
196,0.0,0.287673169747,0.0,0.282465107739
197,0.0,0.280010546558,0.0,0.306230055634
198,0.0,0.305884693749,0.0,0.293369319523
199,0.0,0.287505186163,0.0,0.295675712172
200,0.0,0.294699929655,0.0,0.326038699597
201,0.0,0.322257830761,0.0,0.284198301379
202,0.0,0.275187908206,0.0,0.384244582849
203,0.0,0.382478997111,0.0,0.311611486133
204,0.0,0.316187567078,0.0,0.311477961484
205,0.0,0.31628294941,0.0,0.294031180907
206,0.0,0.28514363803,0.0,0.315074276412
207,0.0,0.316357342526,0.0,0.325682443799
208,0.0,0.325794503093,0.0,0.281749221031
209,0.0,0.281124432106,0.0,0.297735730652
210,0.0,0.296875909436,0.0,0.28518642718
211,0.0,0.281145983376,0.0,0.303382060723
212,0.0,0.306488074362,0.0,0.333893898409
213,0.0,0.321285318583,0.0,0.28808760969
214,0.0,0.299494305626,0.0,0.347252253443
215,0.0,0.337636251934,0.0,0.280727516394
216,0.0,0.284131294582,0.0,0.335188707337
217,0.0,0.330059431493,0.0,0.281887589954
218,0.0,0.281847476959,0.0,0.320609245915
219,0.0,0.321508252062,0.0,0.28442933457
220,0.0,0.283327792305,0.0,0.323948475299
221,0.0,0.326293685474,0.0,0.284110102803
222,0.0,0.291052361485,0.0,0.320552399848
223,0.0,0.318523684517,0.0,0.284222143702
224,0.0,0.277049324475,0.0,0.318335281685
225,0.0,0.3225948615,0.0,0.298229279462
226,0.0,0.293202444911,0.0,0.301444513723
227,0.0,0.30565658398,0.0,0.299014349002
228,0.0,0.296070557088,0.0,0.287907737074
229,0.0,0.288772771135,0.0,0.299569289666
230,0.0,0.296681888402,0.0,0.279216206167
231,0.0,0.281397429761,0.0,0.291075324174
232,0.0,0.291892517824,0.0,0.280578983016
233,0.0,0.279819014482,0.0,0.280782734742
234,0.0,0.283029255457,0.0,0.30146426498
235,0.0,0.30315104872,0.0,0.298212044407
236,0.0,0.304026075639,0.0,0.279532728717
237,0.0,0.279463432264,0.0,0.28352798894
238,0.0,0.28355801478,0.0,0.27946754219
239,0.0,0.278248533141,0.0,0.283631306607
240,0.0,0.283906638622,0.0,0.283425313886
241,0.0,0.281244031154,0.0,0.281155762263
242,0.0,0.283783077262,0.0,0.288421091624
243,0.0,0.289901429787,0.0,0.277987126727
244,0.0,0.278743524104,0.0,0.288423434133
245,0.0,0.293992202729,0.0,0.287272360409
246,0.0,0.285398726817,0.0,0.287364422344
247,0.0,0.2877061693,0.0,0.291597542819
248,0.0,0.288317515515,0.0,0.279315131716
249,0.0,0.281922897324,0.0,0.294361548265
250,0.0,0.294435277116,0.0,0.277660637628
251,0.0,0.279493038543,0.0,0.279218741693
252,0.0,0.279229748063,0.0,0.277222581673
253,0.0,0.277900205925,0.0,0.277174030431
254,0.0,0.276795516722,0.0,0.278751069214
255,0.0,0.278619481716,0.0,0.279653358273
256,0.0,0.282992595341,0.0,0.287073093001
257,0.0,0.292919005267,0.0,0.3111361966
258,0.0,0.309296011925,0.0,0.277199745644
259,0.0,0.28469557967,0.0,0.281126643997
260,0.0,0.27737359982,0.0,0.287275055656
261,0.0,0.292275472544,0.0,0.28903872869
262,0.0,0.288468593732,0.0,0.28257653024
263,0.0,0.285465978552,0.0,0.280879568309
264,0.0,0.278108448256,0.0,0.28547796444
265,0.0,0.285530867986,0.0,0.290589676937
266,0.0,0.291451593861,0.0,0.276524513029
267,0.0,0.276499669533,0.0,0.278759596404
268,0.0,0.279236662202,0.0,0.276517590974
269,0.0,0.277276673354,0.0,0.280906082131
270,0.0,0.280647782143,0.0,0.276263953187
271,0.0,0.276288426481,0.0,0.289622226264
272,0.0,0.289629957639,0.0,0.308122531511
273,0.0,0.303378820419,0.0,0.276147155091
274,0.0,0.269246775657,0.0,0.338582603494
275,0.0,0.342634434812,0.0,0.285725424532
276,0.0,0.282614723779,0.0,0.337592269294
277,0.0,0.338478913531,0.0,0.298249402083
278,0.0,0.304851999041,0.0,0.292317995569
279,0.0,0.29284467129,0.0,0.297135913046
280,0.0,0.29580069799,0.0,0.276625797153
281,0.0,0.28672138229,0.0,0.276025917381
282,0.0,0.274300160818,0.0,0.285450390307
283,0.0,0.286360995378,0.0,0.28178899968
284,0.0,0.278140953742,0.0,0.28332895413
285,0.0,0.289117526263,0.0,0.283576061018
286,0.0,0.277269571088,0.0,0.293266888475
287,0.0,0.293142262846,0.0,0.316048928304
288,0.0,0.313506790437,0.0,0.275190076325
289,0.0,0.273138011806,0.0,0.295731949154
290,0.0,0.29616646748,0.0,0.280030165333
291,0.0,0.281530382112,0.0,0.284069000976
292,0.0,0.284147386439,0.0,0.277242723387
293,0.0,0.277630729135,0.0,0.277534410357
294,0.0,0.27770066075,0.0,0.279419529252
295,0.0,0.278927713633,0.0,0.274392697029
296,0.0,0.272595454939,0.0,0.289113043807
297,0.0,0.289871353656,0.0,0.280187750701
298,0.0,0.28464742098,0.0,0.276956807356
299,0.0,0.276991927996,0.0,0.273620961234
300,0.0,0.272102441639,0.0,0.286283913301
301,0.0,0.287903296296,0.0,0.275964924367
302,0.0,0.278553783894,0.0,0.283297660295
303,0.0,0.282874250785,0.0,0.27508920664
304,0.0,0.272563870531,0.0,0.283391426085
305,0.0,0.284310505725,0.0,0.287116850959
306,0.0,0.285394937266,0.0,0.274730542675
307,0.0,0.276271531358,0.0,0.280677274801
308,0.0,0.278256872669,0.0,0.276658210205
309,0.0,0.280298552476,0.0,0.28969843057
310,0.0,0.285461327992,0.0,0.275882524438
311,0.0,0.278936745599,0.0,0.290961129125
312,0.0,0.28808167018,0.0,0.273388190428
313,0.0,0.273927821778,0.0,0.288470200496
314,0.0,0.286827806383,0.0,0.272689503618
315,0.0,0.275588090532,0.0,0.27881339239
316,0.0,0.277583565563,0.0,0.273984068073
317,0.0,0.284785701893,0.0,0.276871036505
318,0.0,0.28300920967,0.0,0.275912187994
319,0.0,0.276364387013,0.0,0.272977001499
320,0.0,0.272746083327,0.0,0.272389963735
321,0.0,0.272350474261,0.0,0.275308842538
322,0.0,0.27566262614,0.0,0.275595932733
323,0.0,0.27590575302,0.0,0.272869416047
324,0.0,0.27295908425,0.0,0.273392403498
325,0.0,0.273921939544,0.0,0.280601700302
326,0.0,0.279424526263,0.0,0.271795477252
327,0.0,0.271588400938,0.0,0.279063781723
328,0.0,0.279903519899,0.0,0.272449802607
329,0.0,0.273172601126,0.0,0.297274929006
330,0.0,0.297816360835,0.0,0.276129598729
331,0.0,0.27453944413,0.0,0.275165284518
332,0.0,0.277532523032,0.0,0.275259563001
333,0.0,0.273417851888,0.0,0.277171745431
334,0.0,0.277155896183,0.0,0.284078722354
335,0.0,0.282097740099,0.0,0.270805068314
336,0.0,0.27769323159,0.0,0.27545391419
337,0.0,0.275214998983,0.0,0.274530419614
338,0.0,0.276008315384,0.0,0.273199468851
339,0.0,0.271517794114,0.0,0.283082922921
340,0.0,0.28324906528,0.0,0.279690504307
341,0.0,0.27804794535,0.0,0.272820874583
342,0.0,0.27601241786,0.0,0.271962038241
343,0.0,0.268045742996,0.0,0.294395516859
344,0.0,0.302289778367,0.0,0.286568818148
345,0.0,0.284119693562,0.0,0.294928763062
346,0.0,0.296320609748,0.0,0.288472907152
347,0.0,0.29087019898,0.0,0.273359466344
348,0.0,0.273912918754,0.0,0.27265031659
349,0.0,0.271015777253,0.0,0.274717079476
350,0.0,0.278669672087,0.0,0.274749233387
351,0.0,0.269551284611,0.0,0.289164219284
352,0.0,0.295375031419,0.0,0.284470831743
353,0.0,0.27549658902,0.0,0.298242968973
354,0.0,0.307702742517,0.0,0.290016600862
355,0.0,0.280720596667,0.0,0.300620104186
356,0.0,0.311438082717,0.0,0.283308415208
357,0.0,0.284588442184,0.0,0.302221935708
358,0.0,0.303178320639,0.0,0.280663042795
359,0.0,0.28009846108,0.0,0.290540149901
360,0.0,0.290511311963,0.0,0.285820744932
361,0.0,0.282042178791,0.0,0.275199253112
362,0.0,0.276622002013,0.0,0.287820529658
363,0.0,0.284780483693,0.0,0.269736114424
364,0.0,0.272249330766,0.0,0.283455806784
365,0.0,0.281443234999,0.0,0.269436699804
366,0.0,0.272682093084,0.0,0.276382701471
367,0.0,0.274206688628,0.0,0.271544206189
368,0.0,0.272490592673,0.0,0.283928403864
369,0.0,0.282451610081,0.0,0.268239413388
370,0.0,0.274948936887,0.0,0.269127322827
371,0.0,0.266408460215,0.0,0.282244930742
372,0.0,0.281984294765,0.0,0.290641882457
373,0.0,0.288938590791,0.0,0.270586182363
374,0.0,0.271185782738,0.0,0.280158039182
375,0.0,0.279156991746,0.0,0.269825056661
376,0.0,0.270111650694,0.0,0.271790834842
377,0.0,0.273920681328,0.0,0.270087593235
378,0.0,0.27414367348,0.0,0.288462002296
379,0.0,0.287114187144,0.0,0.270444345893
380,0.0,0.272534028161,0.0,0.27488401928
381,0.0,0.273893764243,0.0,0.268884041812
382,0.0,0.270132789854,0.0,0.269272665028
383,0.0,0.269029494841,0.0,0.268499529222
384,0.0,0.270359859802,0.0,0.267676800489
385,0.0,0.272226045839,0.0,0.269093936309
386,0.0,0.270961507224,0.0,0.268771919422
387,0.0,0.268718434498,0.0,0.267647439148
388,0.0,0.267970829271,0.0,0.267221469898
389,0.0,0.267107366584,0.0,0.268087262288
390,0.0,0.268113549799,0.0,0.269126502099
391,0.0,0.269452107139,0.0,0.268532051239
392,0.0,0.271580994129,0.0,0.275846737903
393,0.0,0.273715563118,0.0,0.26895649801
394,0.0,0.268996458501,0.0,0.278750161408
395,0.0,0.276631297078,0.0,0.267898692749
396,0.0,0.266001664568,0.0,0.299462400842
397,0.0,0.297671220265,0.0,0.269561049063
398,0.0,0.273995649535,0.0,0.280287569389
399,0.0,0.279739551246,0.0,0.267741316464
400,0.0,0.271008703858,0.0,0.266732166056
401,0.0,0.270547283348,0.0,0.268157405779
402,0.0,0.271799677983,0.0,0.268839878496
403,0.0,0.266024893615,0.0,0.282252884936
404,0.0,0.284824510105,0.0,0.274504600093
405,0.0,0.273627955467,0.0,0.27850448573
406,0.0,0.279847500846,0.0,0.268337117974
407,0.0,0.265409183223,0.0,0.283604221186
408,0.0,0.283501071855,0.0,0.285441220971
409,0.0,0.285740986932,0.0,0.268893650267
410,0.0,0.267548771575,0.0,0.276603591628
411,0.0,0.276573234703,0.0,0.275365788955
412,0.0,0.272869860288,0.0,0.271117788972
413,0.0,0.276186108589,0.0,0.280766094569
414,0.0,0.276456256863,0.0,0.271593078971
415,0.0,0.274357268587,0.0,0.279899741989
416,0.0,0.278511154465,0.0,0.267917420017
417,0.0,0.267015948426,0.0,0.28255040152
418,0.0,0.282055167947,0.0,0.265212093014
419,0.0,0.273473591544,0.0,0.275053779595
420,0.0,0.275113628712,0.0,0.265094532166
421,0.0,0.265572988428,0.0,0.267367161345
422,0.0,0.266882671043,0.0,0.265013198834
423,0.0,0.265453043859,0.0,0.266576385126
424,0.0,0.266073057894,0.0,0.265370589215
425,0.0,0.265559120104,0.0,0.28563197027
426,0.0,0.288770812564,0.0,0.272443114314
427,0.0,0.264733997174,0.0,0.294704446103
428,0.0,0.302828399464,0.0,0.277749598958
429,0.0,0.279021893628,0.0,0.291453436483
430,0.0,0.291427882388,0.0,0.27063064836
431,0.0,0.271915563382,0.0,0.277659544256
432,0.0,0.277439708356,0.0,0.269272162579
433,0.0,0.270070160739,0.0,0.266111127799
434,0.0,0.266150048934,0.0,0.267397205113
435,0.0,0.268143882044,0.0,0.26574030472
436,0.0,0.266298984643,0.0,0.282441713382
437,0.0,0.281121697277,0.0,0.264230434317
438,0.0,0.263650132343,0.0,0.273091183975
439,0.0,0.273081062362,0.0,0.26774502336
440,0.0,0.265849312767,0.0,0.267854472622
441,0.0,0.267697974574,0.0,0.279262774624
442,0.0,0.277986160479,0.0,0.263774952386
443,0.0,0.270751429722,0.0,0.264040204464
444,0.0,0.271932083182,0.0,0.264223229606
445,0.0,0.270932158921,0.0,0.265187873738
446,0.0,0.265179860406,0.0,0.268937792629
447,0.0,0.268955213949,0.0,0.266166768037
448,0.0,0.265458250418,0.0,0.272874970222
449,0.0,0.27636003308,0.0,0.276278288802
450,0.0,0.269760868512,0.0,0.280382833909
451,0.0,0.280537324492,0.0,0.310011944734
452,0.0,0.306391156744,0.0,0.264223087113
453,0.0,0.268321193289,0.0,0.278144449927
454,0.0,0.275714039803,0.0,0.263800838497
455,0.0,0.271429654211,0.0,0.270909078885
456,0.0,0.267489169724,0.0,0.269805579679
457,0.0,0.276816092432,0.0,0.26677220501
458,0.0,0.267768520396,0.0,0.276277917903
459,0.0,0.277006211691,0.0,0.262980638538
460,0.0,0.273081412539,0.0,0.270130905788
461,0.0,0.265738728456,0.0,0.275610825513
462,0.0,0.280816597398,0.0,0.291652030312
463,0.0,0.283449563198,0.0,0.271859143861
464,0.0,0.279244774021,0.0,0.288253947394
465,0.0,0.277525612153,0.0,0.279970163014
466,0.0,0.289670128375,0.0,0.301441852003
467,0.0,0.292823168449,0.0,0.273446009262
468,0.0,0.288140672259,0.0,0.276829535374
469,0.0,0.274249498732,0.0,0.285566486418
470,0.0,0.28872142639,0.0,0.270937691908
471,0.0,0.268018593546,0.0,0.284868550953
472,0.0,0.285638716072,0.0,0.273670301307
473,0.0,0.270202238113,0.0,0.272706931457
474,0.0,0.274373220745,0.0,0.274412287865
475,0.0,0.269771237858,0.0,0.269445522223
476,0.0,0.275013450533,0.0,0.274043886224
477,0.0,0.269856227096,0.0,0.271804895252
478,0.0,0.275608284399,0.0,0.270926064346
479,0.0,0.264711924829,0.0,0.279056214029
480,0.0,0.280251813587,0.0,0.289329938358
481,0.0,0.290559707675,0.0,0.261638754513
482,0.0,0.261925887316,0.0,0.268455854151
483,0.0,0.267815087922,0.0,0.261416386347
484,0.0,0.262177648023,0.0,0.269109991146
485,0.0,0.268235870637,0.0,0.26143191522
486,0.0,0.261883352883,0.0,0.26605009893
487,0.0,0.266931223683,0.0,0.264286481775
488,0.0,0.264092144091,0.0,0.261633054353
489,0.0,0.261408049148,0.0,0.262704639463
490,0.0,0.262777453288,0.0,0.260820883792
491,0.0,0.261059014127,0.0,0.264685686212
492,0.0,0.26507973345,0.0,0.262989435811
493,0.0,0.263286021072,0.0,0.263638588134
494,0.0,0.264901995659,0.0,0.264404242393
495,0.0,0.268953606486,0.0,0.262878298061
496,0.0,0.260352637619,0.0,0.276290345006
497,0.0,0.277010679245,0.0,0.265133671928
498,0.0,0.264729849994,0.0,0.2729272875
499,0.0,0.27328959899,0.0,0.265155895846
500,0.0,0.262586135417,0.0,0.27013993822
501,0.0,0.271919225343,0.0,0.266346689779
502,0.0,0.273082787637,0.0,0.261058565462
503,0.0,0.265640274156,0.0,0.263131106971
504,0.0,0.263426802587,0.0,0.266799216624
505,0.0,0.265031094197,0.0,0.261721668299
506,0.0,0.261862511747,0.0,0.270257706288
507,0.0,0.269123907201,0.0,0.264675627928
508,0.0,0.272178674117,0.0,0.282263012137
509,0.0,0.287506512366,0.0,0.261060471181
510,0.0,0.260826817714,0.0,0.262865308672
511,0.0,0.262984128669,0.0,0.259822689462
512,0.0,0.258809818421,0.0,0.269972850103
513,0.0,0.269902663305,0.0,0.261662262026
514,0.0,0.260569571517,0.0,0.267605579458
515,0.0,0.267884247936,0.0,0.263042565901
516,0.0,0.262370068114,0.0,0.263918870594
517,0.0,0.264110242948,0.0,0.263534242054
518,0.0,0.266480709426,0.0,0.259352250956
519,0.0,0.259295228869,0.0,0.259816969279
520,0.0,0.260139633901,0.0,0.259334866889
521,0.0,0.261688873172,0.0,0.259172109887
522,0.0,0.258247336838,0.0,0.267198076006
523,0.0,0.268225875683,0.0,0.260556012858
524,0.0,0.271505968645,0.0,0.25964419404
525,0.0,0.258730228059,0.0,0.265592257725
526,0.0,0.266522142105,0.0,0.268399243942
527,0.0,0.268070357852,0.0,0.261351769324
528,0.0,0.263121566735,0.0,0.260799262673
529,0.0,0.260745396838,0.0,0.260822006967
530,0.0,0.261580388993,0.0,0.26046679588
531,0.0,0.25911401026,0.0,0.261204766575
532,0.0,0.261494013481,0.0,0.263602431398
533,0.0,0.263783453964,0.0,0.26047228137
534,0.0,0.261282138526,0.0,0.260888578603
535,0.0,0.266515383497,0.0,0.261708629783
536,0.0,0.266536544077,0.0,0.26341409306
537,0.0,0.25988069782,0.0,0.270706175361
538,0.0,0.272729633376,0.0,0.27041916037
539,0.0,0.26414518524,0.0,0.273160426412
540,0.0,0.277820096817,0.0,0.278161705239
541,0.0,0.2761641955,0.0,0.266553722322
542,0.0,0.26916925516,0.0,0.265765439253
543,0.0,0.264533638023,0.0,0.264707070542
544,0.0,0.265147180762,0.0,0.262755320175
545,0.0,0.260754576419,0.0,0.262821376324
546,0.0,0.263743291609,0.0,0.264365520794
547,0.0,0.261040036567,0.0,0.271287360694
548,0.0,0.276305413805,0.0,0.278588662157
549,0.0,0.271042446606,0.0,0.274376977701
550,0.0,0.279029951897,0.0,0.281238800846
551,0.0,0.274381789379,0.0,0.272416012827
552,0.0,0.281795460731,0.0,0.26801800984
553,0.0,0.264589205384,0.0,0.282614317723
554,0.0,0.283091023564,0.0,0.272631168365
555,0.0,0.266936164349,0.0,0.271171611967
556,0.0,0.270135985222,0.0,0.303722327109
557,0.0,0.29982480919,0.0,0.260295595508
558,0.0,0.258289318066,0.0,0.29381847987
559,0.0,0.292884186376,0.0,0.268873758148
560,0.0,0.271852476522,0.0,0.262135267723
561,0.0,0.262415862642,0.0,0.261488974793
562,0.0,0.261685138568,0.0,0.257390795276
563,0.0,0.257958937902,0.0,0.257412833162
564,0.0,0.257392691448,0.0,0.260163657833
565,0.0,0.2606378044,0.0,0.259804004105
566,0.0,0.260484327562,0.0,0.257696815301
567,0.0,0.257594075985,0.0,0.257668779697
568,0.0,0.257612548769,0.0,0.257548589259
569,0.0,0.257462961134,0.0,0.260051705875
570,0.0,0.262879657559,0.0,0.257964035962
571,0.0,0.26043682266,0.0,0.270337933209
572,0.0,0.271375970915,0.0,0.257147520781
573,0.0,0.256885058712,0.0,0.25872623059
574,0.0,0.259875277057,0.0,0.262391620316
575,0.0,0.265461492352,0.0,0.257149050012
576,0.0,0.257602921687,0.0,0.282603473868
577,0.0,0.280032355338,0.0,0.256942708977
578,0.0,0.260829675011,0.0,0.271413260372
579,0.0,0.268902743235,0.0,0.25727589149
580,0.0,0.266164545435,0.0,0.262517084368
